This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202407 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and BEME.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. 
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
198710,       34.70,       39.71,       38.71,       38.12,       27.14,      212.60,      200.77,      208.71,      205.48,      207.72,      512.78,      515.10,      522.64,      556.43,      581.65,     1339.00,     1432.45,     1487.04,     1351.30,     1394.82,     7679.87,     6985.70,     6006.46,     7630.49,     7125.88
198711,       22.91,       27.05,       27.61,       27.21,       19.33,      143.34,      136.51,      148.29,      154.59,      146.72,      359.50,      364.14,      392.21,      428.11,      427.98,      990.34,     1013.66,     1118.98,     1085.27,     1058.11,     6012.44,     5410.22,     4685.86,     6420.92,     5764.59
198712,       21.04,       25.53,       26.21,       25.93,       18.61,      132.69,      128.92,      141.96,      147.68,      142.11,      335.22,      354.10,      376.20,      413.24,      409.02,      925.58,      947.74,     1042.12,     1032.24,     1018.62,     5419.16,     4932.98,     4303.80,     5879.67,     5295.99
198801,       21.64,       26.78,       27.40,       27.17,       19.22,      147.32,      138.90,      151.20,      158.15,      149.05,      375.24,      385.49,      398.62,      431.19,      434.05,     1041.05,     1049.39,     1140.90,     1042.71,     1056.78,     5861.74,     5287.68,     4625.31,     6049.01,     5610.25
198802,       23.02,       28.16,       28.74,       28.56,       20.52,      149.90,      143.45,      158.58,      164.48,      158.31,      379.64,      398.45,      409.92,      462.89,      465.27,     1041.70,     1098.84,     1192.30,     1099.98,     1113.50,     5985.84,     5364.25,     4871.40,     6573.71,     6067.09
198803,       24.53,       30.00,       30.73,       30.67,       22.11,      162.32,      160.84,      169.91,      177.52,      170.85,      413.36,      426.51,      425.91,      485.88,      490.99,     1129.81,     1200.20,     1261.03,     1150.18,     1177.58,     6255.82,     5629.00,     5083.04,     6641.91,     6098.90
198804,       25.71,       31.26,       32.63,       31.73,       23.04,      165.59,      168.46,      175.43,      182.63,      178.23,      424.23,      425.23,      430.61,      478.29,      494.97,     1117.33,     1213.83,     1256.16,     1144.87,     1225.13,     5953.90,     5382.44,     4861.45,     6357.65,     6036.70
198805,       26.25,       31.68,       33.59,       32.15,       23.27,      169.73,      173.17,      180.24,      186.28,      180.10,      420.46,      423.50,      436.67,      479.24,      501.70,     1113.08,     1224.88,     1269.58,     1133.78,     1190.78,     5903.29,     5431.19,     4932.10,     6493.15,     6135.58
198806,       25.32,       31.04,       32.95,       31.70,       23.05,      160.63,      167.17,      174.64,      183.52,      176.14,      416.46,      414.87,      421.77,      483.84,      505.35,     1105.24,     1192.43,     1256.71,     1154.08,     1200.84,     5892.15,     5419.56,     4902.98,     6612.17,     6227.42
198807,       25.28,       28.65,       27.93,       29.10,       20.57,      162.69,      172.03,      166.42,      160.70,      159.84,      432.26,      448.81,      443.87,      457.78,      471.16,     1214.26,     1262.06,     1284.76,     1215.93,     1185.67,     6488.06,     5810.24,     6866.13,     5810.15,     4759.40
198808,       25.22,       28.54,       27.73,       29.32,       20.33,      158.55,      168.11,      166.32,      161.02,      157.91,      414.75,      438.78,      435.98,      456.47,      470.20,     1167.49,     1218.11,     1273.15,     1212.44,     1182.28,     6416.73,     5720.26,     6884.25,     5774.37,     4789.89
198809,       24.42,       27.96,       27.28,       28.51,       19.84,      151.48,      160.33,      161.25,      157.32,      155.93,      397.21,      422.93,      426.06,      452.21,      466.47,     1121.12,     1176.19,     1254.14,     1208.52,     1190.02,     6214.88,     5401.24,     6677.44,     5653.71,     4599.34
198810,       24.73,       28.93,       28.07,       28.93,       20.23,      155.02,      164.60,      165.62,      162.17,      159.90,      411.13,      431.54,      436.57,      458.14,      481.99,     1170.43,     1190.37,     1298.95,     1234.65,     1249.22,     6553.76,     5729.38,     6792.47,     5865.01,     4764.38
198811,       24.23,       27.94,       27.44,       28.02,       20.14,      151.44,      163.60,      165.22,      161.77,      158.59,      404.00,      433.57,      439.86,      459.99,      489.47,     1151.87,     1197.46,     1307.64,     1247.45,     1276.59,     6667.10,     5984.15,     6891.75,     5976.83,     4959.70
198812,       23.09,       26.78,       26.56,       27.01,       19.29,      144.51,      157.85,      161.67,      153.73,      153.83,      391.82,      420.95,      421.94,      453.73,      481.91,     1117.68,     1163.21,     1257.05,     1187.99,     1241.36,     6441.59,     5913.51,     6715.88,     5914.29,     4930.36
198901,       23.56,       28.01,       27.48,       28.24,       19.50,      151.92,      164.42,      167.70,      157.56,      157.80,      406.75,      437.55,      432.31,      464.03,      479.91,     1152.68,     1196.73,     1267.74,     1196.46,     1226.92,     6595.58,     6027.01,     6813.46,     5922.60,     4933.32
198902,       24.95,       29.59,       28.73,       29.62,       20.59,      157.68,      172.35,      175.00,      163.55,      168.03,      424.17,      459.02,      453.12,      481.00,      505.69,     1207.64,     1262.75,     1344.28,     1261.69,     1324.50,     7096.39,     6412.24,     7239.99,     6274.38,     5314.96
198903,       24.84,       29.74,       28.81,       30.00,       21.09,      158.31,      174.07,      177.31,      164.57,      168.96,      424.12,      461.98,      452.69,      481.72,      503.55,     1198.60,     1260.92,     1326.48,     1260.19,     1336.68,     6862.46,     6202.18,     7086.92,     6139.99,     5141.02
198904,       25.22,       30.67,       29.80,       30.42,       21.49,      161.84,      177.37,      181.24,      166.86,      175.94,      433.39,      464.34,      456.52,      493.34,      519.07,     1191.86,     1280.44,     1362.95,     1263.82,     1377.59,     7052.35,     6208.86,     7349.17,     6287.14,     5184.03
198905,       26.04,       31.87,       30.80,       30.84,       21.89,      169.12,      185.40,      188.80,      170.84,      185.21,      457.43,      485.24,      477.00,      512.49,      539.80,     1261.51,     1346.86,     1415.48,     1327.64,     1446.59,     7478.44,     6185.78,     7695.05,     6538.45,     5359.75
198906,       26.98,       33.52,       31.54,       31.80,       22.74,      177.35,      188.31,      196.96,      176.70,      190.21,      481.53,      502.40,      491.97,      531.06,      557.69,     1302.41,     1378.63,     1456.89,     1374.93,     1484.35,     7809.53,     6343.59,     7990.90,     6762.25,     5490.14
198907,       28.02,       32.50,       30.83,       30.89,       20.96,      189.14,      187.38,      183.67,      181.53,      182.44,      509.25,      496.57,      541.74,      517.66,      529.59,     1323.78,     1390.22,     1329.54,     1404.72,     1387.57,     7611.00,     8396.23,     6314.95,     6949.85,     5322.21
198908,       28.91,       34.35,       31.77,       31.88,       21.41,      198.36,      196.70,      189.08,      188.03,      188.42,      535.36,      515.01,      558.56,      542.55,      548.17,     1437.15,     1507.88,     1403.36,     1484.04,     1475.07,     8488.67,     9192.67,     6748.06,     7440.83,     5657.60
198909,       29.80,       34.46,       31.89,       32.79,       21.97,      204.24,      202.43,      194.77,      193.77,      193.57,      550.78,      528.42,      585.36,      556.89,      554.93,     1486.11,     1562.49,     1448.60,     1528.37,     1493.65,     8460.82,     9365.72,     6896.35,     7543.19,     5780.56
198910,       30.33,       34.44,       31.97,       33.03,       21.83,      208.72,      202.63,      196.35,      194.57,      191.64,      555.13,      519.66,      570.23,      553.70,      544.47,     1489.64,     1512.54,     1395.59,     1505.55,     1495.33,     8475.68,     9258.78,     6892.81,     7581.30,     5734.56
198911,       28.50,       32.49,       30.37,       31.79,       20.26,      199.00,      188.56,      185.65,      182.41,      176.83,      535.55,      486.51,      532.85,      525.20,      515.53,     1445.35,     1448.63,     1301.08,     1455.55,     1420.54,     8479.33,     8924.83,     6753.74,     7307.45,     5688.66
198912,       28.22,       32.54,       30.12,       31.74,       20.14,      199.32,      191.10,      185.73,      182.17,      174.45,      539.15,      495.87,      531.90,      528.26,      524.41,     1474.14,     1470.30,     1299.30,     1457.16,     1428.90,     8624.28,     9109.93,     6887.25,     7372.16,     5721.53
199001,       28.15,       32.38,       29.75,       31.20,       19.91,      199.90,      190.71,      184.96,      180.85,      172.93,      539.48,      497.02,      524.20,      534.83,      521.31,     1505.26,     1496.17,     1330.15,     1470.88,     1456.57,     8636.42,     9283.00,     7177.77,     7713.71,     5762.67
199002,       26.17,       30.03,       28.18,       28.83,       18.43,      181.12,      172.33,      170.95,      165.98,      157.07,      486.60,      451.17,      481.22,      497.53,      479.79,     1397.35,     1411.47,     1214.01,     1343.43,     1307.32,     7958.78,     8747.22,     6649.33,     7115.71,     5405.49
199003,       26.80,       30.61,       28.49,       29.69,       18.81,      186.95,      178.32,      174.91,      170.98,      160.33,      501.15,      460.48,      489.97,      501.12,      490.93,     1418.43,     1430.24,     1226.68,     1360.18,     1348.48,     7935.62,     8866.24,     6763.69,     7180.11,     5481.58
199004,       28.33,       31.55,       29.02,       30.99,       19.09,      195.26,      186.57,      183.47,      176.30,      161.84,      526.67,      472.62,      503.64,      504.81,      486.75,     1469.97,     1487.32,     1252.24,     1380.02,     1341.47,     8225.01,     9189.78,     6766.98,     7199.94,     5526.22
199005,       27.72,       30.38,       28.70,       30.39,       18.68,      187.24,      179.63,      179.33,      170.87,      152.56,      514.01,      463.68,      485.90,      475.71,      457.88,     1417.89,     1423.24,     1177.70,     1302.27,     1255.52,     8247.65,     9061.29,     6493.29,     6866.00,     5275.15
199006,       30.67,       32.67,       30.69,       31.62,       19.62,      206.74,      195.69,      188.91,      180.04,      157.35,      561.01,      503.42,      514.17,      495.15,      484.38,     1569.76,     1529.02,     1294.22,     1348.82,     1355.27,     9187.52,    10026.16,     6945.57,     7272.10,     5643.52
199007,       27.49,       31.63,       29.62,       30.02,       19.13,      181.66,      186.60,      185.91,      178.04,      173.06,      491.30,      490.89,      516.75,      509.48,      478.95,     1327.35,     1366.24,     1456.82,     1425.66,     1304.73,     9084.05,     7409.46,     9805.49,     4828.47,     5948.11
199008,       26.36,       29.83,       28.65,       29.33,       18.29,      171.60,      179.31,      177.31,      173.29,      164.72,      468.91,      482.89,      498.26,      484.84,      456.27,     1296.36,     1348.55,     1391.99,     1382.80,     1275.53,     8996.65,     7287.90,     9990.41,     4744.62,     5789.77
